date,phc_id,drug_id,opening_stock,received_qty,dispensed_qty,closing_stock,reorder_point,safety_stock
2025-01-30,PHC_008,COUGH_SYRUP,261,0,8,253,100,200
2025-01-30,PHC_008,ANTIDIARRHEAL,321,0,12,309,150,300
2025-01-30,PHC_008,DENGUE_TEST_KIT,129,0,2,127,50,120
2025-01-30,PHC_008,TETANUS_TOXOID,225,0,2,223,100,200
2025-01-30,PHC_008,ORAL_ANTIBIOTIC_PEDIATRIC,399,0,9,390,150,300
2025-01-30,PHC_009,ORS_SACHET,433,0,11,422,200,400
2025-01-30,PHC_009,PARACETAMOL_500MG,1077,0,17,1060,500,1000
2025-01-30,PHC_009,AMOXICILLIN_500MG,743,0,10,733,300,600
2025-01-30,PHC_009,ANTIMALARIAL_ACT,268,0,4,264,100,250
2025-01-30,PHC_009,ANTIVENOM_VIAL,33,0,0,33,10,25
2025-01-30,PHC_009,INSULIN_VIAL,56,0,2,54,40,80
2025-01-30,PHC_009,ORAL_REHYDRATION_IV,91,0,2,89,80,150
2025-01-30,PHC_009,MEASLES_VACCINE,447,0,2,445,150,300
2025-01-30,PHC_009,ANTIHISTAMINE,551,0,2,549,200,400
2025-01-30,PHC_009,IBUPROFEN_400MG,853,0,14,839,300,600
2025-01-30,PHC_009,COUGH_SYRUP,204,0,3,201,100,200
2025-01-30,PHC_009,ANTIDIARRHEAL,198,0,7,191,150,300
2025-01-30,PHC_009,DENGUE_TEST_KIT,146,0,1,145,50,120
2025-01-30,PHC_009,TETANUS_TOXOID,198,0,2,196,100,200
2025-01-30,PHC_009,ORAL_ANTIBIOTIC_PEDIATRIC,412,0,5,407,150,300
2025-01-30,PHC_010,ORS_SACHET,668,0,6,662,200,400
2025-01-30,PHC_010,PARACETAMOL_500MG,1344,0,22,1322,500,1000
2025-01-30,PHC_010,AMOXICILLIN_500MG,300,0,4,296,300,600
2025-01-30,PHC_010,ANTIMALARIAL_ACT,219,0,1,218,100,250
2025-01-30,PHC_010,ANTIVENOM_VIAL,32,0,0,32,10,25
2025-01-30,PHC_010,INSULIN_VIAL,115,0,1,114,40,80
2025-01-30,PHC_010,ORAL_REHYDRATION_IV,114,0,3,111,80,150
2025-01-30,PHC_010,MEASLES_VACCINE,475,0,0,475,150,300
2025-01-30,PHC_010,ANTIHISTAMINE,357,0,8,349,200,400
2025-01-30,PHC_010,IBUPROFEN_400MG,758,0,12,746,300,600
2025-01-30,PHC_010,COUGH_SYRUP,309,0,3,306,100,200
2025-01-30,PHC_010,ANTIDIARRHEAL,293,0,12,281,150,300
2025-01-30,PHC_010,DENGUE_TEST_KIT,111,0,2,109,50,120
2025-01-30,PHC_010,TETANUS_TOXOID,311,0,7,304,100,200
2025-01-30,PHC_010,ORAL_ANTIBIOTIC_PEDIATRIC,225,0,6,219,150,300
2025-01-30,PHC_011,ORS_SACHET,257,0,15,242,200,400
2025-01-30,PHC_011,PARACETAMOL_500MG,1086,0,44,1042,500,1000
2025-01-30,PHC_011,AMOXICILLIN_500MG,456,0,10,446,300,600
2025-01-30,PHC_011,ANTIMALARIAL_ACT,341,0,4,337,100,250
2025-01-30,PHC_011,ANTIVENOM_VIAL,26,0,0,26,10,25
2025-01-30,PHC_011,INSULIN_VIAL,72,0,2,70,40,80
2025-01-30,PHC_011,ORAL_REHYDRATION_IV,77,197,7,267,80,150
2025-01-30,PHC_011,MEASLES_VACCINE,407,0,20,387,150,300
2025-01-30,PHC_011,ANTIHISTAMINE,549,0,8,541,200,400
2025-01-30,PHC_011,IBUPROFEN_400MG,291,0,22,269,300,600
2025-01-30,PHC_011,COUGH_SYRUP,239,0,10,229,100,200
2025-01-30,PHC_011,ANTIDIARRHEAL,444,0,12,432,150,300
2025-01-30,PHC_011,DENGUE_TEST_KIT,50,0,3,47,50,120
2025-01-30,PHC_011,TETANUS_TOXOID,145,0,2,143,100,200
2025-01-30,PHC_011,ORAL_ANTIBIOTIC_PEDIATRIC,202,0,4,198,150,300
2025-01-30,PHC_012,ORS_SACHET,427,0,20,407,200,400
2025-01-30,PHC_012,PARACETAMOL_500MG,702,0,42,660,500,1000
2025-01-30,PHC_012,AMOXICILLIN_500MG,394,0,13,381,300,600
2025-01-30,PHC_012,ANTIMALARIAL_ACT,161,0,4,157,100,250
2025-01-30,PHC_012,ANTIVENOM_VIAL,29,0,0,29,10,25
2025-01-30,PHC_012,INSULIN_VIAL,79,0,4,75,40,80
2025-01-30,PHC_012,ORAL_REHYDRATION_IV,87,0,12,75,80,150
2025-01-30,PHC_012,MEASLES_VACCINE,362,0,0,362,150,300
2025-01-30,PHC_012,ANTIHISTAMINE,589,0,6,583,200,400
2025-01-30,PHC_012,IBUPROFEN_400MG,905,0,15,890,300,600
2025-01-30,PHC_012,COUGH_SYRUP,142,0,2,140,100,200
2025-01-30,PHC_012,ANTIDIARRHEAL,419,0,10,409,150,300
2025-01-30,PHC_012,DENGUE_TEST_KIT,159,0,2,157,50,120
2025-01-30,PHC_012,TETANUS_TOXOID,264,0,0,264,100,200
2025-01-30,PHC_012,ORAL_ANTIBIOTIC_PEDIATRIC,243,0,3,240,150,300
2025-01-30,PHC_013,ORS_SACHET,505,0,15,490,200,400
2025-01-30,PHC_013,PARACETAMOL_500MG,1041,0,31,1010,500,1000
2025-01-30,PHC_013,AMOXICILLIN_500MG,272,746,12,1006,300,600
2025-01-30,PHC_013,ANTIMALARIAL_ACT,176,0,4,172,100,250
2025-01-30,PHC_013,ANTIVENOM_VIAL,22,0,0,22,10,25
2025-01-30,PHC_013,INSULIN_VIAL,83,0,4,79,40,80
2025-01-30,PHC_013,ORAL_REHYDRATION_IV,235,0,2,233,80,150
2025-01-30,PHC_013,MEASLES_VACCINE,188,0,2,186,150,300
2025-01-30,PHC_013,ANTIHISTAMINE,456,0,12,444,200,400
2025-01-30,PHC_013,IBUPROFEN_400MG,595,0,19,576,300,600
2025-01-30,PHC_013,COUGH_SYRUP,84,0,8,76,100,200
2025-01-30,PHC_013,ANTIDIARRHEAL,562,0,16,546,150,300
2025-01-30,PHC_013,DENGUE_TEST_KIT,150,0,1,149,50,120
2025-01-30,PHC_013,TETANUS_TOXOID,329,0,5,324,100,200
2025-01-30,PHC_013,ORAL_ANTIBIOTIC_PEDIATRIC,392,0,4,388,150,300
2025-01-30,PHC_014,ORS_SACHET,195,504,3,696,200,400
2025-01-30,PHC_014,PARACETAMOL_500MG,820,0,12,808,500,1000
2025-01-30,PHC_014,AMOXICILLIN_500MG,907,0,6,901,300,600
2025-01-30,PHC_014,ANTIMALARIAL_ACT,269,0,2,267,100,250
2025-01-30,PHC_014,ANTIVENOM_VIAL,9,25,0,34,10,25
2025-01-30,PHC_014,INSULIN_VIAL,66,0,2,64,40,80
2025-01-30,PHC_014,ORAL_REHYDRATION_IV,256,0,2,254,80,150
2025-01-30,PHC_014,MEASLES_VACCINE,201,0,6,195,150,300
2025-01-30,PHC_014,ANTIHISTAMINE,192,539,5,726,200,400
2025-01-30,PHC_014,IBUPROFEN_400MG,900,0,8,892,300,600
2025-01-30,PHC_014,COUGH_SYRUP,378,0,2,376,100,200
2025-01-30,PHC_014,ANTIDIARRHEAL,476,0,1,475,150,300
2025-01-30,PHC_014,DENGUE_TEST_KIT,120,0,2,118,50,120
2025-01-30,PHC_014,TETANUS_TOXOID,279,0,1,278,100,200
2025-01-30,PHC_014,ORAL_ANTIBIOTIC_PEDIATRIC,438,0,3,435,150,300
2025-01-30,PHC_015,ORS_SACHET,365,0,8,357,200,400
2025-01-30,PHC_015,PARACETAMOL_500MG,1858,0,19,1839,500,1000
2025-01-30,PHC_015,AMOXICILLIN_500MG,778,0,6,772,300,600
2025-01-30,PHC_015,ANTIMALARIAL_ACT,122,0,0,122,100,250
2025-01-30,PHC_015,ANTIVENOM_VIAL,14,0,0,14,10,25
2025-01-30,PHC_015,INSULIN_VIAL,62,0,1,61,40,80
2025-01-30,PHC_015,ORAL_REHYDRATION_IV,128,0,5,123,80,150
2025-01-30,PHC_015,MEASLES_VACCINE,338,0,1,337,150,300
2025-01-30,PHC_015,ANTIHISTAMINE,704,0,5,699,200,400
2025-01-30,PHC_015,IBUPROFEN_400MG,878,0,14,864,300,600
2025-01-30,PHC_015,COUGH_SYRUP,135,0,1,134,100,200
2025-01-30,PHC_015,ANTIDIARRHEAL,301,0,9,292,150,300
2025-01-30,PHC_015,DENGUE_TEST_KIT,47,128,1,174,50,120
2025-01-30,PHC_015,TETANUS_TOXOID,100,0,1,99,100,200
2025-01-30,PHC_015,ORAL_ANTIBIOTIC_PEDIATRIC,260,0,1,259,150,300
2025-01-31,PHC_001,ORS_SACHET,666,0,11,655,200,400
2025-01-31,PHC_001,PARACETAMOL_500MG,1480,0,19,1461,500,1000
2025-01-31,PHC_001,AMOXICILLIN_500MG,698,0,8,690,300,600
2025-01-31,PHC_001,ANTIMALARIAL_ACT,306,0,0,306,100,250
2025-01-31,PHC_001,ANTIVENOM_VIAL,19,0,1,18,10,25
2025-01-31,PHC_001,INSULIN_VIAL,40,0,0,40,40,80
2025-01-31,PHC_001,ORAL_REHYDRATION_IV,136,0,2,134,80,150
2025-01-31,PHC_001,MEASLES_VACCINE,260,0,2,258,150,300
2025-01-31,PHC_001,ANTIHISTAMINE,232,0,5,227,200,400
2025-01-31,PHC_001,IBUPROFEN_400MG,864,0,15,849,300,600
2025-01-31,PHC_001,COUGH_SYRUP,150,0,4,146,100,200
2025-01-31,PHC_001,ANTIDIARRHEAL,263,0,2,261,150,300
2025-01-31,PHC_001,DENGUE_TEST_KIT,171,0,1,170,50,120
2025-01-31,PHC_001,TETANUS_TOXOID,334,0,12,322,100,200
2025-01-31,PHC_001,ORAL_ANTIBIOTIC_PEDIATRIC,474,0,3,471,150,300
2025-01-31,PHC_002,ORS_SACHET,447,0,14,433,200,400
2025-01-31,PHC_002,PARACETAMOL_500MG,879,0,32,847,500,1000
2025-01-31,PHC_002,AMOXICILLIN_500MG,637,0,18,619,300,600
2025-01-31,PHC_002,ANTIMALARIAL_ACT,322,0,3,319,100,250
2025-01-31,PHC_002,ANTIVENOM_VIAL,30,0,0,30,10,25
2025-01-31,PHC_002,INSULIN_VIAL,143,0,2,141,40,80
2025-01-31,PHC_002,ORAL_REHYDRATION_IV,71,192,6,257,80,150
2025-01-31,PHC_002,MEASLES_VACCINE,396,0,5,391,150,300
2025-01-31,PHC_002,ANTIHISTAMINE,255,0,10,245,200,400
2025-01-31,PHC_002,IBUPROFEN_400MG,297,695,8,984,300,600
2025-01-31,PHC_002,COUGH_SYRUP,117,0,5,112,100,200
2025-01-31,PHC_002,ANTIDIARRHEAL,533,0,8,525,150,300
2025-01-31,PHC_002,DENGUE_TEST_KIT,122,0,0,122,50,120
2025-01-31,PHC_002,TETANUS_TOXOID,274,0,9,265,100,200
2025-01-31,PHC_002,ORAL_ANTIBIOTIC_PEDIATRIC,420,0,2,418,150,300
2025-01-31,PHC_003,ORS_SACHET,214,0,10,204,200,400
2025-01-31,PHC_003,PARACETAMOL_500MG,1201,0,30,1171,500,1000
2025-01-31,PHC_003,AMOXICILLIN_500MG,474,0,8,466,300,600
2025-01-31,PHC_003,ANTIMALARIAL_ACT,318,0,2,316,100,250
2025-01-31,PHC_003,ANTIVENOM_VIAL,12,0,1,11,10,25
2025-01-31,PHC_003,INSULIN_VIAL,97,0,2,95,40,80
2025-01-31,PHC_003,ORAL_REHYDRATION_IV,178,0,7,171,80,150
2025-01-31,PHC_003,MEASLES_VACCINE,524,0,4,520,150,300
2025-01-31,PHC_003,ANTIHISTAMINE,646,0,7,639,200,400
2025-01-31,PHC_003,IBUPROFEN_400MG,430,0,12,418,300,600
2025-01-31,PHC_003,COUGH_SYRUP,225,0,4,221,100,200
2025-01-31,PHC_003,ANTIDIARRHEAL,184,0,6,178,150,300
2025-01-31,PHC_003,DENGUE_TEST_KIT,104,0,2,102,50,120
2025-01-31,PHC_003,TETANUS_TOXOID,241,0,3,238,100,200
2025-01-31,PHC_003,ORAL_ANTIBIOTIC_PEDIATRIC,505,0,2,503,150,300
2025-01-31,PHC_004,ORS_SACHET,308,0,11,297,200,400
2025-01-31,PHC_004,PARACETAMOL_500MG,1087,0,17,1070,500,1000
2025-01-31,PHC_004,AMOXICILLIN_500MG,710,0,14,696,300,600
2025-01-31,PHC_004,ANTIMALARIAL_ACT,212,0,1,211,100,250
2025-01-31,PHC_004,ANTIVENOM_VIAL,32,0,0,32,10,25
2025-01-31,PHC_004,INSULIN_VIAL,120,0,3,117,40,80
2025-01-31,PHC_004,ORAL_REHYDRATION_IV,223,0,5,218,80,150
2025-01-31,PHC_004,MEASLES_VACCINE,214,0,2,212,150,300
2025-01-31,PHC_004,ANTIHISTAMINE,294,0,7,287,200,400
2025-01-31,PHC_004,IBUPROFEN_400MG,318,0,10,308,300,600
2025-01-31,PHC_004,COUGH_SYRUP,183,0,4,179,100,200
2025-01-31,PHC_004,ANTIDIARRHEAL,267,0,8,259,150,300
2025-01-31,PHC_004,DENGUE_TEST_KIT,73,0,2,71,50,120
2025-01-31,PHC_004,TETANUS_TOXOID,204,0,12,192,100,200
2025-01-31,PHC_004,ORAL_ANTIBIOTIC_PEDIATRIC,304,0,5,299,150,300
2025-01-31,PHC_005,ORS_SACHET,652,0,16,636,200,400
2025-01-31,PHC_005,PARACETAMOL_500MG,637,0,29,608,500,1000
2025-01-31,PHC_005,AMOXICILLIN_500MG,921,0,15,906,300,600
2025-01-31,PHC_005,ANTIMALARIAL_ACT,295,0,3,292,100,250
2025-01-31,PHC_005,ANTIVENOM_VIAL,22,0,0,22,10,25
2025-01-31,PHC_005,INSULIN_VIAL,97,0,2,95,40,80
2025-01-31,PHC_005,ORAL_REHYDRATION_IV,74,225,6,293,80,150
2025-01-31,PHC_005,MEASLES_VACCINE,277,0,2,275,150,300
2025-01-31,PHC_005,ANTIHISTAMINE,222,0,4,218,200,400
2025-01-31,PHC_005,IBUPROFEN_400MG,692,0,22,670,300,600
2025-01-31,PHC_005,COUGH_SYRUP,294,0,3,291,100,200
2025-01-31,PHC_005,ANTIDIARRHEAL,421,0,17,404,150,300
2025-01-31,PHC_005,DENGUE_TEST_KIT,147,0,1,146,50,120
2025-01-31,PHC_005,TETANUS_TOXOID,155,0,12,143,100,200
2025-01-31,PHC_005,ORAL_ANTIBIOTIC_PEDIATRIC,297,0,8,289,150,300
2025-01-31,PHC_006,ORS_SACHET,385,0,2,383,200,400
2025-01-31,PHC_006,PARACETAMOL_500MG,979,0,23,956,500,1000
2025-01-31,PHC_006,AMOXICILLIN_500MG,421,0,8,413,300,600
2025-01-31,PHC_006,ANTIMALARIAL_ACT,296,0,2,294,100,250
2025-01-31,PHC_006,ANTIVENOM_VIAL,27,0,0,27,10,25
2025-01-31,PHC_006,INSULIN_VIAL,78,0,2,76,40,80
2025-01-31,PHC_006,ORAL_REHYDRATION_IV,88,0,4,84,80,150
2025-01-31,PHC_006,MEASLES_VACCINE,358,0,6,352,150,300
2025-01-31,PHC_006,ANTIHISTAMINE,491,0,3,488,200,400
2025-01-31,PHC_006,IBUPROFEN_400MG,640,0,11,629,300,600
2025-01-31,PHC_006,COUGH_SYRUP,232,0,3,229,100,200
2025-01-31,PHC_006,ANTIDIARRHEAL,307,0,4,303,150,300
2025-01-31,PHC_006,DENGUE_TEST_KIT,111,0,1,110,50,120
2025-01-31,PHC_006,TETANUS_TOXOID,153,0,1,152,100,200
2025-01-31,PHC_006,ORAL_ANTIBIOTIC_PEDIATRIC,442,0,4,438,150,300
2025-01-31,PHC_007,ORS_SACHET,569,0,10,559,200,400
2025-01-31,PHC_007,PARACETAMOL_500MG,1158,0,23,1135,500,1000
2025-01-31,PHC_007,AMOXICILLIN_500MG,820,0,9,811,300,600
2025-01-31,PHC_007,ANTIMALARIAL_ACT,164,0,3,161,100,250
2025-01-31,PHC_007,ANTIVENOM_VIAL,15,0,0,15,10,25
2025-01-31,PHC_007,INSULIN_VIAL,126,0,3,123,40,80
2025-01-31,PHC_007,ORAL_REHYDRATION_IV,279,0,1,278,80,150
2025-01-31,PHC_007,MEASLES_VACCINE,184,0,1,183,150,300
2025-01-31,PHC_007,ANTIHISTAMINE,666,0,4,662,200,400
2025-01-31,PHC_007,IBUPROFEN_400MG,538,0,14,524,300,600
2025-01-31,PHC_007,COUGH_SYRUP,260,0,1,259,100,200
2025-01-31,PHC_007,ANTIDIARRHEAL,209,0,17,192,150,300
2025-01-31,PHC_007,DENGUE_TEST_KIT,105,0,1,104,50,120
2025-01-31,PHC_007,TETANUS_TOXOID,233,0,5,228,100,200
2025-01-31,PHC_007,ORAL_ANTIBIOTIC_PEDIATRIC,355,0,2,353,150,300
2025-01-31,PHC_008,ORS_SACHET,218,0,26,192,200,400
2025-01-31,PHC_008,PARACETAMOL_500MG,1271,0,40,1231,500,1000
2025-01-31,PHC_008,AMOXICILLIN_500MG,607,0,7,600,300,600
2025-01-31,PHC_008,ANTIMALARIAL_ACT,182,0,2,180,100,250
2025-01-31,PHC_008,ANTIVENOM_VIAL,12,0,0,12,10,25
2025-01-31,PHC_008,INSULIN_VIAL,100,0,2,98,40,80
2025-01-31,PHC_008,ORAL_REHYDRATION_IV,72,231,7,296,80,150
2025-01-31,PHC_008,MEASLES_VACCINE,491,0,3,488,150,300
2025-01-31,PHC_008,ANTIHISTAMINE,501,0,10,491,200,400
2025-01-31,PHC_008,IBUPROFEN_400MG,462,0,27,435,300,600
2025-01-31,PHC_008,COUGH_SYRUP,253,0,7,246,100,200
2025-01-31,PHC_008,ANTIDIARRHEAL,309,0,17,292,150,300
2025-01-31,PHC_008,DENGUE_TEST_KIT,127,0,4,123,50,120
2025-01-31,PHC_008,TETANUS_TOXOID,223,0,14,209,100,200
2025-01-31,PHC_008,ORAL_ANTIBIOTIC_PEDIATRIC,390,0,8,382,150,300
2025-01-31,PHC_009,ORS_SACHET,422,0,5,417,200,400
2025-01-31,PHC_009,PARACETAMOL_500MG,1060,0,20,1040,500,1000
2025-01-31,PHC_009,AMOXICILLIN_500MG,733,0,14,719,300,600
2025-01-31,PHC_009,ANTIMALARIAL_ACT,264,0,3,261,100,250
2025-01-31,PHC_009,ANTIVENOM_VIAL,33,0,0,33,10,25
2025-01-31,PHC_009,INSULIN_VIAL,54,0,0,54,40,80
2025-01-31,PHC_009,ORAL_REHYDRATION_IV,89,0,3,86,80,150
2025-01-31,PHC_009,MEASLES_VACCINE,445,0,9,436,150,300
2025-01-31,PHC_009,ANTIHISTAMINE,549,0,7,542,200,400
2025-01-31,PHC_009,IBUPROFEN_400MG,839,0,10,829,300,600
2025-01-31,PHC_009,COUGH_SYRUP,201,0,4,197,100,200
2025-01-31,PHC_009,ANTIDIARRHEAL,191,0,5,186,150,300
2025-01-31,PHC_009,DENGUE_TEST_KIT,145,0,0,145,50,120
2025-01-31,PHC_009,TETANUS_TOXOID,196,0,2,194,100,200
2025-01-31,PHC_009,ORAL_ANTIBIOTIC_PEDIATRIC,407,0,3,404,150,300
2025-01-31,PHC_010,ORS_SACHET,662,0,10,652,200,400
2025-01-31,PHC_010,PARACETAMOL_500MG,1322,0,13,1309,500,1000
2025-01-31,PHC_010,AMOXICILLIN_500MG,296,0,6,290,300,600
2025-01-31,PHC_010,ANTIMALARIAL_ACT,218,0,2,216,100,250
2025-01-31,PHC_010,ANTIVENOM_VIAL,32,0,0,32,10,25
2025-01-31,PHC_010,INSULIN_VIAL,114,0,1,113,40,80
2025-01-31,PHC_010,ORAL_REHYDRATION_IV,111,0,1,110,80,150
2025-01-31,PHC_010,MEASLES_VACCINE,475,0,2,473,150,300
2025-01-31,PHC_010,ANTIHISTAMINE,349,0,4,345,200,400
2025-01-31,PHC_010,IBUPROFEN_400MG,746,0,6,740,300,600
2025-01-31,PHC_010,COUGH_SYRUP,306,0,5,301,100,200
2025-01-31,PHC_010,ANTIDIARRHEAL,281,0,2,279,150,300
2025-01-31,PHC_010,DENGUE_TEST_KIT,109,0,1,108,50,120
2025-01-31,PHC_010,TETANUS_TOXOID,304,0,2,302,100,200
2025-01-31,PHC_010,ORAL_ANTIBIOTIC_PEDIATRIC,219,0,2,217,150,300
2025-01-31,PHC_011,ORS_SACHET,242,0,25,217,200,400
2025-01-31,PHC_011,PARACETAMOL_500MG,1042,0,47,995,500,1000
2025-01-31,PHC_011,AMOXICILLIN_500MG,446,0,17,429,300,600
2025-01-31,PHC_011,ANTIMALARIAL_ACT,337,0,7,330,100,250
2025-01-31,PHC_011,ANTIVENOM_VIAL,26,0,0,26,10,25
2025-01-31,PHC_011,INSULIN_VIAL,70,0,8,62,40,80
2025-01-31,PHC_011,ORAL_REHYDRATION_IV,267,0,15,252,80,150
2025-01-31,PHC_011,MEASLES_VACCINE,387,0,6,381,150,300
2025-01-31,PHC_011,ANTIHISTAMINE,541,0,23,518,200,400
2025-01-31,PHC_011,IBUPROFEN_400MG,269,0,31,238,300,600
2025-01-31,PHC_011,COUGH_SYRUP,229,0,10,219,100,200
2025-01-31,PHC_011,ANTIDIARRHEAL,432,0,22,410,150,300
2025-01-31,PHC_011,DENGUE_TEST_KIT,47,103,3,147,50,120
2025-01-31,PHC_011,TETANUS_TOXOID,143,0,16,127,100,200
2025-01-31,PHC_011,ORAL_ANTIBIOTIC_PEDIATRIC,198,0,15,183,150,300
2025-01-31,PHC_012,ORS_SACHET,407,0,19,388,200,400
2025-01-31,PHC_012,PARACETAMOL_500MG,660,0,32,628,500,1000
2025-01-31,PHC_012,AMOXICILLIN_500MG,381,0,12,369,300,600
2025-01-31,PHC_012,ANTIMALARIAL_ACT,157,0,3,154,100,250
2025-01-31,PHC_012,ANTIVENOM_VIAL,29,0,0,29,10,25
2025-01-31,PHC_012,INSULIN_VIAL,75,0,3,72,40,80
2025-01-31,PHC_012,ORAL_REHYDRATION_IV,75,198,7,266,80,150
2025-01-31,PHC_012,MEASLES_VACCINE,362,0,16,346,150,300
2025-01-31,PHC_012,ANTIHISTAMINE,583,0,8,575,200,400
2025-01-31,PHC_012,IBUPROFEN_400MG,890,0,14,876,300,600
2025-01-31,PHC_012,COUGH_SYRUP,140,0,4,136,100,200
2025-01-31,PHC_012,ANTIDIARRHEAL,409,0,11,398,150,300
2025-01-31,PHC_012,DENGUE_TEST_KIT,157,0,3,154,50,120
2025-01-31,PHC_012,TETANUS_TOXOID,264,0,3,261,100,200
2025-01-31,PHC_012,ORAL_ANTIBIOTIC_PEDIATRIC,240,0,1,239,150,300
2025-01-31,PHC_013,ORS_SACHET,490,0,11,479,200,400
2025-01-31,PHC_013,PARACETAMOL_500MG,1010,0,32,978,500,1000
2025-01-31,PHC_013,AMOXICILLIN_500MG,1006,0,11,995,300,600
2025-01-31,PHC_013,ANTIMALARIAL_ACT,172,0,1,171,100,250
2025-01-31,PHC_013,ANTIVENOM_VIAL,22,0,0,22,10,25
2025-01-31,PHC_013,INSULIN_VIAL,79,0,3,76,40,80
2025-01-31,PHC_013,ORAL_REHYDRATION_IV,233,0,6,227,80,150
2025-01-31,PHC_013,MEASLES_VACCINE,186,0,0,186,150,300
2025-01-31,PHC_013,ANTIHISTAMINE,444,0,3,441,200,400
2025-01-31,PHC_013,IBUPROFEN_400MG,576,0,27,549,300,600
2025-01-31,PHC_013,COUGH_SYRUP,76,209,6,279,100,200
2025-01-31,PHC_013,ANTIDIARRHEAL,546,0,11,535,150,300
2025-01-31,PHC_013,DENGUE_TEST_KIT,149,0,0,149,50,120
2025-01-31,PHC_013,TETANUS_TOXOID,324,0,14,310,100,200
2025-01-31,PHC_013,ORAL_ANTIBIOTIC_PEDIATRIC,388,0,9,379,150,300
2025-01-31,PHC_014,ORS_SACHET,696,0,11,685,200,400
2025-01-31,PHC_014,PARACETAMOL_500MG,808,0,22,786,500,1000
2025-01-31,PHC_014,AMOXICILLIN_500MG,901,0,7,894,300,600
2025-01-31,PHC_014,ANTIMALARIAL_ACT,267,0,0,267,100,250
2025-01-31,PHC_014,ANTIVENOM_VIAL,34,0,0,34,10,25
2025-01-31,PHC_014,INSULIN_VIAL,64,0,5,59,40,80
2025-01-31,PHC_014,ORAL_REHYDRATION_IV,254,0,5,249,80,150
2025-01-31,PHC_014,MEASLES_VACCINE,195,0,3,192,150,300
2025-01-31,PHC_014,ANTIHISTAMINE,726,0,4,722,200,400
2025-01-31,PHC_014,IBUPROFEN_400MG,892,0,17,875,300,600
2025-01-31,PHC_014,COUGH_SYRUP,376,0,3,373,100,200
2025-01-31,PHC_014,ANTIDIARRHEAL,475,0,7,468,150,300
2025-01-31,PHC_014,DENGUE_TEST_KIT,118,0,2,116,50,120
2025-01-31,PHC_014,TETANUS_TOXOID,278,0,9,269,100,200
2025-01-31,PHC_014,ORAL_ANTIBIOTIC_PEDIATRIC,435,0,5,430,150,300
2025-01-31,PHC_015,ORS_SACHET,357,0,12,345,200,400
2025-01-31,PHC_015,PARACETAMOL_500MG,1839,0,15,1824,500,1000
2025-01-31,PHC_015,AMOXICILLIN_500MG,772,0,7,765,300,600
2025-01-31,PHC_015,ANTIMALARIAL_ACT,122,0,3,119,100,250
2025-01-31,PHC_015,ANTIVENOM_VIAL,14,0,0,14,10,25
2025-01-31,PHC_015,INSULIN_VIAL,61,0,1,60,40,80
2025-01-31,PHC_015,ORAL_REHYDRATION_IV,123,0,4,119,80,150
2025-01-31,PHC_015,MEASLES_VACCINE,337,0,7,330,150,300
2025-01-31,PHC_015,ANTIHISTAMINE,699,0,4,695,200,400
2025-01-31,PHC_015,IBUPROFEN_400MG,864,0,12,852,300,600
2025-01-31,PHC_015,COUGH_SYRUP,134,0,5,129,100,200
2025-01-31,PHC_015,ANTIDIARRHEAL,292,0,7,285,150,300
2025-01-31,PHC_015,DENGUE_TEST_KIT,174,0,1,173,50,120
2025-01-31,PHC_015,TETANUS_TOXOID,99,293,1,391,100,200
2025-01-31,PHC_015,ORAL_ANTIBIOTIC_PEDIATRIC,259,0,2,257,150,300
2025-02-01,PHC_001,ORS_SACHET,655,0,11,644,200,400
2025-02-01,PHC_001,PARACETAMOL_500MG,1461,0,11,1450,500,1000
2025-02-01,PHC_001,AMOXICILLIN_500MG,690,0,9,681,300,600
2025-02-01,PHC_001,ANTIMALARIAL_ACT,306,0,1,305,100,250
2025-02-01,PHC_001,ANTIVENOM_VIAL,18,0,0,18,10,25
2025-02-01,PHC_001,INSULIN_VIAL,40,0,4,36,40,80
2025-02-01,PHC_001,ORAL_REHYDRATION_IV,134,0,3,131,80,150
2025-02-01,PHC_001,MEASLES_VACCINE,258,0,1,257,150,300
2025-02-01,PHC_001,ANTIHISTAMINE,227,0,5,222,200,400
2025-02-01,PHC_001,IBUPROFEN_400MG,849,0,7,842,300,600
2025-02-01,PHC_001,COUGH_SYRUP,146,0,2,144,100,200
2025-02-01,PHC_001,ANTIDIARRHEAL,261,0,4,257,150,300
2025-02-01,PHC_001,DENGUE_TEST_KIT,170,0,2,168,50,120
2025-02-01,PHC_001,TETANUS_TOXOID,322,0,4,318,100,200
2025-02-01,PHC_001,ORAL_ANTIBIOTIC_PEDIATRIC,471,0,2,469,150,300
2025-02-01,PHC_002,ORS_SACHET,433,0,9,424,200,400
2025-02-01,PHC_002,PARACETAMOL_500MG,847,0,21,826,500,1000
2025-02-01,PHC_002,AMOXICILLIN_500MG,619,0,11,608,300,600
2025-02-01,PHC_002,ANTIMALARIAL_ACT,319,0,5,314,100,250
2025-02-01,PHC_002,ANTIVENOM_VIAL,30,0,0,30,10,25
2025-02-01,PHC_002,INSULIN_VIAL,141,0,3,138,40,80
2025-02-01,PHC_002,ORAL_REHYDRATION_IV,257,0,7,250,80,150
2025-02-01,PHC_002,MEASLES_VACCINE,391,0,3,388,150,300
2025-02-01,PHC_002,ANTIHISTAMINE,245,0,6,239,200,400
